Client,Sale_CL,Predicted_Probability_Sale_CL,Predicted_Sale_CL,Revenue_CL,Sale_CC,Predicted_Probability_Sale_CC,Predicted_Sale_CC,Revenue_CC,Sale_MF,Predicted_Probability_Sale_MF,Predicted_Sale_MF,Revenue_MF,ExpectedRev_MF,ExpectedRev_CC,ExpectedRev_CL,Score,Top_Offer
1125,0,0.18431952,0,0,0,0.577164657,1,0,0,0.478517251,0,0,0,0,0,0,MF
1015,0,0.055233876,0,0,0,0.655281597,1,0,0,0.419050565,0,0,0,0,0,0,MF
989,0,0.212175583,0,0,0,0.529732982,1,0,0,0.442920492,0,0,0,0,0,0,MF
992,0,0.206670444,0,0,0,0.511862604,1,0,0,0.506154887,1,0,0,0,0,0,MF
995,0,0.223136789,0,0,0,0.618512355,1,0,0,0.322126,0,0,0,0,0,0,MF
997,0,0.068801512,0,0,0,0.765442058,1,0,0,0.42205176,0,0,0,0,0,0,MF
998,0,0.156803948,0,0,0,0.449748083,0,0,0,0.479957072,0,0,0,0,0,0,MF
1003,0,0.135966089,0,0,0,0.612431776,1,0,0,0.447241186,0,0,0,0,0,0,MF
1006,0,0.586503042,1,0,0,0.271086129,0,0,0,0.437410619,0,0,0,0,0,0,MF
1016,0,0.241001284,0,0,0,0.567594012,1,0,0,0.402149429,0,0,0,0,0,0,MF
1036,0,0.999999999,1,0,0,0.709537392,1,0,0,0.437599001,0,0,0,0,0,0,MF
1017,0,0.12479187,0,0,0,0.671202449,1,0,0,0.358829071,0,0,0,0,0,0,MF
1019,0,0.292897814,0,0,0,0.631113734,1,0,0,0.459144681,0,0,0,0,0,0,MF
1020,0,0.223517808,0,0,0,0.668092037,1,0,0,0.311238204,0,0,0,0,0,0,MF
1022,0,0.20994093,0,0,0,0.466735579,0,0,0,0.41618126,0,0,0,0,0,0,MF
1023,0,0.134619391,0,0,0,0.580878691,1,0,0,0.41474144,0,0,0,0,0,0,MF
1032,0,0.101707648,0,0,0,0.650198876,1,0,0,0.311238204,0,0,0,0,0,0,MF
1034,0,0.310417354,0,0,0,0.564834575,1,0,0,0.461241694,0,0,0,0,0,0,MF
1118,0,0.312255851,0,0,0,0.498123638,0,0,0,0.53618126,1,0,0,0,0,0,MF
1128,0,0.173766872,0,0,0,0.531472074,1,0,0,0.421857506,0,0,0,0,0,0,MF
984,0,0.221772651,0,0,0,0.561252348,1,0,0,0.441229372,0,0,0,0,0,0,MF
1239,0,0.146512121,0,0,0,0.570821341,1,0,0,0.435105707,0,0,0,0,0,0,MF
1216,0,0.29432007,0,0,0,0.580878691,1,0,0,0.41474144,0,0,0,0,0,0,MF
1217,0,0.134401557,0,0,0,0.613197722,1,0,0,0.373929507,0,0,0,0,0,0,MF
1219,0,0.122606951,0,0,0,0.601386246,1,0,0,0.355469756,0,0,0,0,0,0,MF
1221,0,0.16851227,0,0,0,0.608457716,1,0,0,0.388489264,0,0,0,0,0,0,MF
1233,0,0.212066666,0,0,0,0.532633998,1,0,0,0.445176829,0,0,0,0,0,0,MF
1235,0,0.145380497,0,0,0,0.693854444,1,0,0,0.488686878,0,0,0,0,0,0,MF
1236,0,0.171665901,0,0,0,0.658298526,1,0,0,0.311238204,0,0,0,0,0,0,MF
1245,0,0.240976066,0,0,0,0.564922892,1,0,0,0.375567424,0,0,0,0,0,0,MF
1208,0,0.27129293,0,0,0,0.547594012,1,0,0,0.409706923,0,0,0,0,0,0,MF
1256,0,0.279632601,0,0,0,0.470632431,0,0,0,0.391791613,0,0,0,0,0,0,MF
1269,0,0.143825075,0,0,0,0.689558675,1,0,0,0.311238204,0,0,0,0,0,0,MF
1272,0,0.180765395,0,0,0,0.502952517,1,0,0,0.385132274,0,0,0,0,0,0,MF
1274,0,0.370130141,0,0,0,0.561993536,1,0,0,0.498558709,0,0,0,0,0,0,MF
1276,0,0.171162894,0,0,0,0.612810081,1,0,0,0.51909512,1,0,0,0,0,0,MF
1279,0,0.178133264,0,0,0,0.563423344,1,0,0,0.401705432,0,0,0,0,0,0,MF
1283,0,0.216116779,0,0,0,0.561316505,1,0,0,0.347468265,0,0,0,0,0,0,MF
1215,0,0.141015458,0,0,0,0.571568301,1,0,0,0.384713453,0,0,0,0,0,0,MF
1203,0,0.310560571,0,0,0,0.662777404,1,0,0,0.311238204,0,0,0,0,0,0,MF
1131,0,0.290454344,0,0,0,0.577919298,1,0,0,0.359245567,0,0,0,0,0,0,MF
1168,0,0.050705879,0,0,0,0.669820562,1,0,0,0.407273263,0,0,0,0,0,0,MF
1137,0,0.460057534,0,0,0,0.538979754,1,0,0,0.480687955,0,0,0,0,0,0,MF
1140,0,0.148960303,0,0,0,0.570793065,1,0,0,0.510707633,1,0,0,0,0,0,MF
1142,0,0.171200873,0,0,0,0.75014431,1,0,0,0.321575686,0,0,0,0,0,0,MF
1152,0,0.28293656,0,0,0,0.520254647,1,0,0,0.481241694,0,0,0,0,0,0,MF
1157,0,0.040944788,0,0,0,0.59966706,1,0,0,0.424517496,0,0,0,0,0,0,MF
1161,0,0.098573154,0,0,0,0.723140715,1,0,0,0.4717385,0,0,0,0,0,0,MF
1164,0,0.53826963,1,0,0,0.420329891,0,0,0,0.376669021,0,0,0,0,0,0,MF
1171,0,0.41510425,0,0,0,0.55648949,1,0,0,0.359245567,0,0,0,0,0,0,MF
1202,0,0.179668078,0,0,0,0.564715778,1,0,0,0.412507244,0,0,0,0,0,0,MF
1180,0,0.226563342,0,0,0,0.46734287,0,0,0,0.461229372,0,0,0,0,0,0,MF
1184,0,0.265890638,0,0,0,0.550796907,1,0,0,0.464239991,0,0,0,0,0,0,MF
1188,0,0.186452821,0,0,0,0.629185259,1,0,0,0.411049074,0,0,0,0,0,0,MF
1189,0,0.078110714,0,0,0,0.713417802,1,0,0,0.432230355,0,0,0,0,0,0,MF
1193,0,0.111628924,0,0,0,0.597325291,1,0,0,0.531593059,1,0,0,0,0,0,MF
1197,0,0.14459354,0,0,0,0.683195281,1,0,0,0.322126,0,0,0,0,0,0,MF
1198,0,0.153803912,0,0,0,0.571123487,1,0,0,0.401705432,0,0,0,0,0,0,MF
988,0,0.155271402,0,0,0,0.588457716,1,0,0,0.396669021,0,0,0,0,0,0,MF
981,0,0.111858398,0,0,0,0.614669259,1,0,0,0.338350189,0,0,0,0,0,0,MF
653,0,0.067927858,0,0,0,0.817814518,1,0,0,0.292374931,0,0,0,0,0,0,MF
755,0,0.303547642,0,0,0,0.518691606,1,0,0,0.581135255,1,0,0,0,0,0,MF
742,0,0.19475419,0,0,0,0.618451744,1,0,0,0.444955622,0,0,0,0,0,0,MF
743,0,0.195532369,0,0,0,0.570340273,1,0,0,0.39618126,0,0,0,0,0,0,MF
744,0,0.2049931,0,0,0,0.533807221,1,0,0,0.41474144,0,0,0,0,0,0,MF
745,0,0.128838922,0,0,0,0.560522541,1,0,0,0.400014311,0,0,0,0,0,0,MF
746,0,0.131476175,0,0,0,0.577631912,1,0,0,0.379239695,0,0,0,0,0,0,MF
751,0,0.236529067,0,0,0,0.586350877,1,0,0,0.359245567,0,0,0,0,0,0,MF
753,0,0.068997094,0,0,0,0.550257061,1,0,0,0.447241186,0,0,0,0,0,0,MF
758,0,0.02735698,0,0,0,0.686447389,1,0,0,0.42154738,0,0,0,0,0,0,MF
737,0,0.096466219,0,0,0,0.612431776,1,0,0,0.456954131,0,0,0,0,0,0,MF
761,0,0.29896211,0,0,0,0.620772697,1,0,0,0.481229372,0,0,0,0,0,0,MF
763,0,0.20558026,0,0,0,0.503003395,1,0,0,0.47909512,0,0,0,0,0,0,MF
764,0,1,1,0,0,0.68035898,1,0,0,0.400741685,0,0,0,0,0,0,MF
771,0,0.428684258,0,0,0,0.557619874,1,0,0,0.480464179,0,0,0,0,0,0,MF
773,0,0.134019654,0,0,0,0.742629779,1,0,0,0.347780084,0,0,0,0,0,0,MF
774,0,0.345527995,0,0,0,0.623493085,1,0,0,0.453932602,0,0,0,0,0,0,MF
784,0,0.1675488,0,0,0,0.567737243,1,0,0,0.476166697,0,0,0,0,0,0,MF
740,0,0.293753814,0,0,0,0.535648897,1,0,0,0.509402508,1,0,0,0,0,0,MF
736,0,0.333762564,0,0,0,0.570340273,1,0,0,0.441229372,0,0,0,0,0,0,MF
800,0,0.163692173,0,0,0,0.586022998,1,0,0,0.393819064,0,0,0,0,0,0,MF
687,0,0.233347504,0,0,0,0.553807221,1,0,0,0.45474144,0,0,0,0,0,0,MF
657,0,0.329226583,0,0,0,0.553699574,1,0,0,0.388446323,0,0,0,0,0,0,MF
661,0,0.077793149,0,0,0,0.686125135,1,0,0,0.464297275,0,0,0,0,0,0,MF
663,0,0.287042839,0,0,0,0.657189077,1,0,0,0.311238204,0,0,0,0,0,0,MF
670,0,0.412792014,0,0,0,0.592428536,1,0,0,0.527817247,1,0,0,0,0,0,MF
671,0,0.065334056,0,0,0,0.753308442,1,0,0,0.341151037,0,0,0,0,0,0,MF
680,0,0.496934115,0,0,0,0.279162982,0,0,0,0.404997827,0,0,0,0,0,0,MF
684,0,0.223515148,0,0,0,0.603115991,1,0,0,0.516960002,1,0,0,0,0,0,MF
689,0,0.181794077,0,0,0,0.578356712,1,0,0,0.443301452,0,0,0,0,0,0,MF
723,0,0.12140838,0,0,0,0.705302121,1,0,0,0.311238204,0,0,0,0,0,0,MF
698,0,0.962452386,1,0,0,0.719999651,1,0,0,0.39382319,0,0,0,0,0,0,MF
702,0,0.243663127,0,0,0,0.609664369,1,0,0,0.448293308,0,0,0,0,0,0,MF
711,0,0.219074647,0,0,0,0.593617516,1,0,0,0.452507244,0,0,0,0,0,0,MF
712,0,0.152889717,0,0,0,0.569911958,1,0,0,0.51909512,1,0,0,0,0,0,MF
716,0,0.116377019,0,0,0,0.590821341,1,0,0,0.392279418,0,0,0,0,0,0,MF
719,0,0.24331478,0,0,0,0.57236066,1,0,0,0.522127119,1,0,0,0,0,0,MF
722,0,0.124141649,0,0,0,0.608018947,1,0,0,0.419559525,0,0,0,0,0,0,MF
789,0,0.792650315,1,0,0,0.511395728,1,0,0,0.626554328,1,0,0,0,0,0,MF
804,0,0.16125276,0,0,0,0.545461383,1,0,0,0.310090986,0,0,0,0,0,0,MF
979,0,0.116995486,0,0,0,0.709099978,1,0,0,0.387289045,0,0,0,0,0,0,MF
920,0,0.281548446,0,0,0,0.559886697,1,0,0,0.356711962,0,0,0,0,0,0,MF
882,0,0.094573651,0,0,0,0.574950211,1,0,0,0.456965874,0,0,0,0,0,0,MF
885,0,0.132598921,0,0,0,0.57376745,1,0,0,0.424456162,0,0,0,0,0,0,MF
888,0,0.207311789,0,0,0,0.660118447,1,0,0,0.51909512,1,0,0,0,0,0,MF
892,0,0.677548658,1,0,0,0.297168894,0,0,0,0.339773756,0,0,0,0,0,0,MF
896,0,0.19881418,0,0,0,0.650408362,1,0,0,0.462870931,0,0,0,0,0,0,MF
913,0,0.28588601,0,0,0,0.514366271,1,0,0,0.544463766,1,0,0,0,0,0,MF
918,0,0.129783285,0,0,0,0.624813221,1,0,0,0.373929507,0,0,0,0,0,0,MF
928,0,0.335183764,0,0,0,0.503904741,1,0,0,0.509143603,1,0,0,0,0,0,MF
877,0,0.146619278,0,0,0,0.572043833,1,0,0,0.545902931,1,0,0,0,0,0,MF
930,0,0.060282699,0,0,0,0.718497595,1,0,0,0.284152232,0,0,0,0,0,0,MF
932,0,0.08341995,0,0,0,0.679639338,1,0,0,0.406117308,0,0,0,0,0,0,MF
934,0,0.256128285,0,0,0,0.498319102,0,0,0,0.374627272,0,0,0,0,0,0,MF
937,0,0.173078427,0,0,0,0.567594012,1,0,0,0.420064738,0,0,0,0,0,0,MF
943,0,0.258228268,0,0,0,0.550793065,1,0,0,0.469444059,0,0,0,0,0,0,MF
962,0,0.106762772,0,0,0,0.685302121,1,0,0,0.311238204,0,0,0,0,0,0,MF
971,0,0.238216317,0,0,0,0.589862689,1,0,0,0.461857506,0,0,0,0,0,0,MF
879,0,0.122691373,0,0,0,0.570410014,1,0,0,0.41474144,0,0,0,0,0,0,MF
874,0,0.079947226,0,0,0,0.637484003,1,0,0,0.382129095,0,0,0,0,0,0,MF
805,0,0.621011538,1,0,0,0.326731578,0,0,0,0.506696303,1,0,0,0,0,0,MF
824,0,0.996259917,1,0,0,0.660118447,1,0,0,0.466799757,0,0,0,0,0,0,MF
2,0,0.095612407,0,0,0,0.65222217,1,0,0,0.458530507,0,0,0,0,0,0,MF
812,0,0.124593358,0,0,0,0.622777404,1,0,0,0.322126,0,0,0,0,0,0,MF
814,0,0.065086509,0,0,0,0.700222194,1,0,0,0.411022869,0,0,0,0,0,0,MF
815,0,0.114700725,0,0,0,0.528714502,1,0,0,0.512215321,1,0,0,0,0,0,MF
819,0,0.369116409,0,0,0,0.547969595,1,0,0,0.455991132,0,0,0,0,0,0,MF
822,0,0.102305004,0,0,0,0.635766141,1,0,0,0.436965874,0,0,0,0,0,0,MF
823,0,0.071571364,0,0,0,0.691201314,1,0,0,0.384517496,0,0,0,0,0,0,MF
825,0,0.361651399,0,0,0,0.552397102,1,0,0,0.484955622,0,0,0,0,0,0,MF
869,0,0.117546105,0,0,0,0.622817509,1,0,0,0.471049074,0,0,0,0,0,0,MF
837,0,0.197873845,0,0,0,0.578415473,1,0,0,0.480687955,0,0,0,0,0,0,MF
843,0,0.290079909,0,0,0,0.553807221,1,0,0,0.45474144,0,0,0,0,0,0,MF
845,0,0.146835639,0,0,0,0.689558675,1,0,0,0.311238204,0,0,0,0,0,0,MF
848,0,0.24696215,0,0,0,0.627737243,1,0,0,0.428274914,0,0,0,0,0,0,MF
856,0,0.254999313,0,0,0,0.548289126,1,0,0,0.379239695,0,0,0,0,0,0,MF
857,0,0.20904868,0,0,0,0.578594464,1,0,0,0.402149429,0,0,0,0,0,0,MF
858,0,0.251580518,0,0,0,0.578979754,1,0,0,0.480687955,0,0,0,0,0,0,MF
1615,0,0.232164633,0,0,0,0.703196688,1,0,0,0.362842158,0,0,0,0,0,0,MF
18,,0.248626231,0,,,0.492239625,0,,,0.461229372,0,,,,,,
64,,0.410484365,0,,,0.371150163,0,,,0.419031217,0,,,,,,
84,,0.496385831,0,,,0.373181003,0,,,0.277176958,0,,,,,,
170,,0.463807474,0,,,0.314490295,0,,,0.367574373,0,,,,,,
214,,0.177363283,0,,,0.481770948,0,,,0.43474144,0,,,,,,
301,,0.144147879,0,,,0.445786596,0,,,0.464955622,0,,,,,,
313,,0.341523233,0,,,0.394021187,0,,,0.277176958,0,,,,,,
358,,0.499656826,0,,,0.363309909,0,,,0.289270487,0,,,,,,
392,,0.038859669,0,,,0.485711614,0,,,0.384276941,0,,,,,,
454,,0.499800941,0,,,0.422801562,0,,,0.393226397,0,,,,,,
522,,0.336419328,0,,,0.427629063,0,,,0.285349229,0,,,,,,
566,,0.106372015,0,,,0.497986884,0,,,0.411049074,0,,,,,,
596,,0.479646911,0,,,0.293711942,0,,,0.348738052,0,,,,,,
607,,0.160791661,0,,,0.496392601,0,,,0.467273263,0,,,,,,
620,,0.336491104,0,,,0.448369423,0,,,0.352800241,0,,,,,,
622,,0.43033655,0,,,0.308431965,0,,,0.434162249,0,,,,,,
635,,0.393939195,0,,,0.309879789,0,,,0.419259791,0,,,,,,
651,,0.442052289,0,,,0.313824523,0,,,0.405796156,0,,,,,,
676,,0.16686647,0,,,0.405168155,0,,,0.438517251,0,,,,,,
697,,0.199844967,0,,,0.441701207,0,,,0.438517251,0,,,,,,
701,,0.152712025,0,,,0.492183273,0,,,0.391324596,0,,,,,,
749,,0.431919022,0,,,0.278289868,0,,,0.417446205,0,,,,,,
759,,0.471076251,0,,,0.369131641,0,,,0.419031217,0,,,,,,
768,,0.217638959,0,,,0.431315508,0,,,0.462293063,0,,,,,,
794,,0.124536701,0,,,0.4607768,0,,,0.414824885,0,,,,,,
796,,0.377912552,0,,,0.452239625,0,,,0.461229372,0,,,,,,
871,,0.30070829,0,,,0.461316505,0,,,0.396669021,0,,,,,,
893,,0.362681002,0,,,0.336977756,0,,,0.387344726,0,,,,,,
912,,0.327710281,0,,,0.486080779,0,,,0.421857506,0,,,,,,
916,,0.24908959,0,,,0.405983568,0,,,0.456516006,0,,,,,,
958,,0.208333096,0,,,0.452239625,0,,,0.438517251,0,,,,,,
1031,,0.371786847,0,,,0.489663454,0,,,0.445176829,0,,,,,,
1039,,0.386609303,0,,,0.291649808,0,,,0.421626775,0,,,,,,
1064,,0.451643534,0,,,0.481026306,0,,,0.499957072,0,,,,,,
1092,,0.409243128,0,,,0.389476838,0,,,0.306819142,0,,,,,,
1120,,0.130344784,0,,,0.489663454,0,,,0.486646742,0,,,,,,
1139,,0.341523533,0,,,0.406153889,0,,,0.277176958,0,,,,,,
1174,,0.392952746,0,,,0.352505602,0,,,0.38476818,0,,,,,,
1185,,0.477533044,0,,,0.27630519,0,,,0.367130376,0,,,,,,
1207,,0.085028301,0,,,0.437351582,0,,,0.444517496,0,,,,,,
1234,,0.428685207,0,,,0.329577316,0,,,0.449659064,0,,,,,,
1295,,0.437501463,0,,,0.45123253,0,,,0.442293063,0,,,,,,
1300,,0.493026759,0,,,0.340730577,0,,,0.384041423,0,,,,,,
1374,,0.48512746,0,,,0.347151163,0,,,0.401213576,0,,,,,,
1398,,0.443462365,0,,,0.332029858,0,,,0.432836148,0,,,,,,
1424,,0.246614702,0,,,0.499065621,0,,,0.486117308,0,,,,,,
1494,,0.365763713,0,,,0.481701207,0,,,0.41618126,0,,,,,,
1497,,0.344426704,0,,,0.428803178,0,,,0.312657691,0,,,,,,
1503,,0.233105614,0,,,0.491315508,0,,,0.331244076,0,,,,,,
